submission_id,question_id,male,white,answer
95480,23,0,1,1
95480,22,0,1,0
95481,3,0,0,0
95481,6,0,0,0
95481,7,0,1,0
95481,2,1,0,1
95481,1,1,1,1
95481,4,1,1,0
95481,5,1,1,0
95481,24,0,0,0
95481,21,1,0,0
95481,9,1,0,1
95481,19,0,1,0
95481,8,1,0,0
95481,10,0,0,0
95481,20,0,0,0
95481,12,1,0,0
95481,13,1,0,0
95481,16,1,1,0
95481,22,1,0,0
95481,23,1,1,0
95481,18,1,1,0
95481,27,0,1,1
95481,14,0,0,0
95481,15,0,1,0
95481,25,1,1,0
95481,26,0,1,0
95481,11,0,0,0
95481,17,0,1,0
95482,6,1,0,0
95482,2,1,0,1
95482,5,0,0,1
95482,4,0,0,0
95482,7,1,0,1
95482,3,1,0,1
95482,1,1,1,1
95482,27,0,0,1
95482,14,0,1,0
95482,24,1,1,1
95482,11,0,1,0
95482,22,1,0,0
95482,19,0,1,0
95482,17,1,0,0
95482,13,1,1,0
95482,26,0,1,1
95482,18,1,1,0
95482,9,0,0,1
95482,23,0,1,1
95482,16,0,1,1
95482,21,1,0,1
95482,12,0,0,0
95482,20,1,1,0
95482,25,0,1,1
95482,10,1,1,1
95482,8,0,0,1
95482,15,1,1,1
95483,1,1,0,1
95483,3,0,1,0
95483,4,1,1,0
95483,6,0,1,0
95483,2,1,0,0
95483,5,1,1,0
95483,7,0,0,0
95484,4,0,1,0
95484,1,0,1,1
95484,7,0,1,1
95484,5,1,1,1
95484,3,1,0,0
95484,2,1,1,1
95484,6,1,1,0
95484,15,0,0,1
95484,11,0,0,0
95485,7,0,1,0
95485,5,1,0,0
95485,4,1,0,0
95485,3,1,1,0
95485,1,1,1,1
95485,2,0,1,0
95485,6,0,0,0
95486,4,1,0,0
95486,2,1,1,0
95486,5,0,1,0
95486,1,1,1,1
95486,6,0,0,0
95486,3,0,0,0
95486,7,1,1,0
95486,25,0,1,0
95486,9,0,0,0
95486,14,0,0,0
95486,13,1,0,0
95486,22,1,0,0
95486,18,1,1,0
95486,16,1,1,0
95486,12,0,0,0
95486,24,1,1,0
95486,10,0,1,0
95486,15,1,0,0
95486,21,0,1,1
95486,17,0,0,0
95486,19,0,1,0
95486,26,0,0,0
95486,20,1,0,0
95486,27,0,1,0
95486,8,0,1,1
95486,11,0,1,0
95486,23,1,1,0
95487,4,0,1,0
95487,3,1,1,0
95487,1,0,0,1
95487,2,0,1,0
95487,5,0,0,1
95487,6,1,0,0
95487,7,0,1,0
95487,17,0,0,0
95487,22,1,0,0
95487,12,1,0,0
95487,20,1,1,0
95487,26,0,0,0
95487,15,1,0,0
95488,1,1,0,1
95488,4,0,1,0
95488,6,1,1,0
95488,3,1,0,0
95488,5,0,1,0
95488,2,0,1,1
95488,7,1,1,0
95488,19,1,1,0
95488,27,0,0,0
95489,1,1,0,1
95489,3,0,0,0
95489,2,0,1,0
95489,6,1,1,0
95489,5,0,1,0
95489,4,1,1,0
95489,7,0,1,0
95489,27,1,1,0
95489,13,0,0,0
95489,8,1,0,0
95489,21,1,0,0
95489,17,1,0,0
95489,14,0,0,0
95489,18,0,0,0
95489,20,1,0,0
95489,25,1,1,0
95489,23,0,0,0
95489,12,0,1,0
95489,22,0,0,0
95489,11,0,1,0
95489,10,1,1,0
95489,16,1,1,0
95489,15,1,0,0
95489,26,1,1,0
95489,24,1,1,0
95489,9,0,0,0
95489,19,1,0,0
95490,7,1,1,0
95490,4,0,0,0
95490,5,1,0,0
95490,2,1,1,1
95490,3,0,1,0
95490,1,0,0,1
95490,6,1,1,0
95491,2,0,1,0
95491,5,0,1,1
95491,1,1,1,1
95491,7,1,1,0
95491,4,0,1,0
95491,6,0,0,0
95491,3,0,0,0
95491,23,0,1,0
95491,22,1,0,0
95491,9,0,0,0
95491,12,1,1,0
95491,18,1,1,0
95491,17,0,1,0
95491,27,1,0,0
95491,10,0,1,1
95491,20,1,1,0
95491,11,1,0,0
95491,13,0,1,0
95491,24,0,1,0
95491,19,0,0,0
95491,8,1,1,1
95491,26,0,0,0
95491,25,1,1,0
95491,21,1,0,0
95491,14,0,0,0
95491,15,0,1,0
95491,16,0,0,0
95492,1,0,0,1
95492,6,1,0,0
95492,5,1,1,0
95492,4,0,0,0
95492,3,0,0,0
95492,7,1,0,0
95492,2,0,1,1
95492,20,0,0,0
95492,11,1,1,0
95492,10,1,0,0
95492,25,0,0,0
95492,8,0,1,0
95492,16,0,1,0
95492,9,0,0,1
95492,14,1,0,0
95492,21,1,1,0
95492,23,0,0,0
95492,27,1,0,0
95492,19,1,1,0
95492,12,1,0,0
95492,17,0,1,0
95492,26,0,1,0
95492,24,0,0,0
95492,15,1,1,0
95492,18,0,1,0
95492,22,0,1,1
95492,13,1,1,0
95493,1,1,1,1
95493,7,0,1,0
95493,4,1,0,0
95493,3,1,0,0
95493,2,0,1,1
95493,6,0,1,0
95493,5,0,0,0
95493,24,1,1,0
95494,6,1,1,0
95494,5,0,1,1
95494,1,1,0,1
95494,3,1,0,0
95494,4,0,0,0
95494,2,1,1,1
95494,7,0,0,0
95494,13,1,1,0
95494,18,1,1,0
95494,24,0,1,0
95494,22,1,0,0
95494,20,1,0,0
95494,27,1,0,0
95494,8,1,0,0
95494,19,1,0,0
95494,11,1,1,0
95494,26,1,1,0
95494,15,0,1,0
95494,16,0,1,0
95494,21,0,0,0
95494,14,1,1,0
95494,10,0,1,0
95494,25,0,0,0
95494,17,1,0,0
95494,12,0,0,0
95494,23,0,1,0
95494,9,0,0,1
95495,3,0,0,0
95495,2,1,0,0
95495,1,1,0,1
95495,4,1,1,0
95495,6,0,0,0
95495,7,0,1,0
95495,5,0,0,0
95495,18,0,0,0
95495,9,1,1,1
95495,25,1,0,0
95495,19,0,1,0
95495,13,1,0,0
95495,14,1,1,0
95495,20,1,1,0
95495,12,1,0,0
95495,16,0,1,0
95495,15,0,1,0
95496,6,0,0,0
95496,1,1,0,1
95496,5,1,0,0
95496,2,1,1,0
95496,4,0,0,1
95496,7,1,0,0
95496,3,0,0,0
95496,15,1,1,0
95496,17,0,1,0
95496,26,0,1,1
95496,22,1,1,1
95496,12,0,0,0
95496,25,0,1,0
95496,9,1,1,0
95496,21,1,1,0
95496,10,1,0,0
95496,27,0,0,0
95496,13,1,1,1
95496,23,1,0,1
95496,20,0,1,0
95496,8,1,1,1
95496,14,1,0,0
95496,11,1,0,0
95496,16,1,1,1
95496,19,0,0,0
95496,24,0,1,0
95496,18,0,1,0
95497,7,0,0,0
95497,5,0,1,0
95497,3,1,0,0
95497,4,1,1,0
95497,6,0,0,0
95497,2,1,1,0
95497,1,1,0,1
95497,10,1,0,0
95497,27,0,1,0
95497,12,0,1,0
95497,17,1,0,0
95497,18,1,0,0
95497,20,1,0,0
95497,25,0,0,0
95497,9,0,0,0
95497,26,0,1,0
95497,24,0,1,0
95497,19,1,1,0
95497,15,0,0,0
95497,14,1,0,0
95497,22,0,1,0
95497,8,1,1,0
95497,13,0,0,0
95497,16,0,1,0
95497,23,1,0,0
95497,21,1,1,0
95497,11,1,1,0
95498,7,1,1,0
95498,5,1,0,0
95498,4,0,0,0
95498,6,0,0,0
95498,1,1,1,1
95498,2,1,0,1
95498,3,0,1,0
95498,22,0,0,0
95498,26,0,1,0
95498,8,0,0,0
95498,23,0,1,0
95498,10,0,1,0
95498,18,1,1,0
95498,13,0,0,0
95498,16,0,1,0
95498,12,1,1,0
95498,17,0,1,0
95498,19,0,0,0
95498,11,1,0,0
95498,25,1,0,0
95498,9,0,0,1
95498,27,1,0,0
95498,24,0,0,0
95498,15,1,0,0
95498,14,0,1,0
95498,20,1,0,0
95498,21,1,1,0
95499,3,1,0,0
95499,4,0,0,0
95499,2,1,1,0
95499,1,0,1,0
95499,6,1,1,0
95499,5,1,0,0
95499,7,1,0,0
95499,9,0,0,0
95499,17,0,0,0
95499,16,0,1,0
95499,11,0,1,0
95499,27,1,1,0
95499,8,1,0,0
95499,22,0,1,0
95499,21,1,0,0
95499,26,1,0,0
95499,12,0,0,0
95499,25,0,1,0
95499,20,1,0,0
95499,13,1,1,0
95499,18,0,0,0
95499,23,1,1,0
95499,15,0,0,0
95499,14,1,0,0
95499,19,0,1,0
95499,24,0,0,0
95499,10,1,1,0
95500,3,1,0,0
95500,1,0,0,1
95500,5,0,1,0
95500,4,0,0,0
95500,6,0,0,0
95500,7,1,1,0
95500,2,0,1,1
95500,9,0,0,1
95500,20,1,1,0
95500,15,0,0,0
95500,24,1,0,0
95500,14,1,0,0
95500,18,0,1,0
95500,19,0,0,0
95500,10,0,1,0
95500,17,1,1,0
95500,16,1,1,0
95500,21,1,0,0
95500,8,0,1,1
95500,23,1,1,0
95500,12,1,1,0
95500,26,1,0,0
95500,13,0,1,0
95500,22,0,0,0
95500,25,1,0,0
95500,27,0,1,1
95500,11,1,1,0
95501,1,0,0,1
95501,7,0,1,0
95501,2,1,0,1
95501,4,0,0,0
95501,3,0,1,0
95501,5,0,0,0
95501,6,0,0,0
95501,8,1,0,1
95501,14,1,1,0
95501,17,1,1,0
95501,12,1,1,0
95501,13,1,1,0
95501,9,1,1,1
95501,19,0,1,0
95501,18,0,1,0
95501,27,0,0,0
95501,10,1,0,1
95501,16,1,0,1
95502,5,1,1,0
95502,6,1,1,0
95502,2,0,1,0
95502,7,1,1,0
95502,1,0,0,1
95502,4,1,0,0
95502,3,1,0,0
95503,6,0,0,0
95503,5,0,1,0
95503,4,1,1,0
95503,1,1,0,1
95503,7,0,1,0
95503,3,0,0,0
95503,2,1,1,1
95503,8,1,1,0
95503,13,1,0,0
95503,11,1,1,0
95503,20,1,1,0
95503,25,1,0,0
95503,12,1,0,0
95503,23,1,1,0
95503,15,0,1,0
95503,14,0,0,0
95503,26,0,0,0
95503,21,0,0,0
95503,9,0,1,1
95503,22,0,1,0
95503,24,0,1,0
95503,17,0,1,0
95503,16,0,1,0
95503,27,1,0,1
95503,10,1,1,0
95503,19,1,0,0
95503,18,0,1,0
95504,7,1,1,1
95504,5,1,0,1
95504,3,0,0,1
95504,4,1,1,0
95504,1,0,1,1
95504,2,0,0,1
95504,6,0,1,1
95504,10,1,0,1
95504,18,0,1,1
95504,13,1,1,1
95504,25,0,0,0
95504,23,0,1,1
95504,12,1,0,1
95504,11,1,0,1
95505,4,1,0,0
95505,5,0,0,0
95505,2,0,0,0
95505,3,0,1,0
95505,6,0,1,0
95505,1,0,0,1
95505,7,0,1,0
95505,19,1,1,0
95505,18,1,0,0
95505,13,1,1,0
95505,10,1,1,0
95505,26,1,1,0
95505,15,0,1,0
95505,23,0,1,0
95505,12,0,0,0
95505,21,1,1,1
95505,22,0,1,0
95505,17,1,1,0
95505,14,1,0,0
95505,24,0,1,0
95505,20,1,0,0
95505,27,1,1,1
95505,9,0,0,0
95505,25,0,0,0
95505,16,1,0,0
95505,11,0,0,0
95505,8,1,0,1
95506,1,0,1,1
95506,3,0,1,0
95506,4,0,1,0
95506,2,0,0,1
95506,5,0,0,1
95506,7,1,0,0
95506,6,1,0,0
95507,6,0,0,0
95507,1,0,0,1
95507,7,1,0,0
95507,2,1,0,1
95507,3,0,1,0
95507,5,0,1,0
95507,4,0,0,0
95507,19,1,1,0
95507,20,1,1,0
95507,24,0,0,0
95507,8,1,0,1
95507,23,0,1,0
95507,26,1,1,0
95507,16,1,1,0
95507,18,0,0,0
95507,25,1,0,0
95507,10,0,0,0
95507,11,0,1,0
95507,14,0,0,0
95507,21,0,0,0
95507,9,1,1,1
95507,22,1,0,0
95507,15,1,0,0
95507,27,1,0,0
95507,12,0,1,0
95507,13,0,1,0
95507,17,0,1,0
95508,4,0,0,0
95508,5,1,0,0
95508,7,1,1,0
95508,3,0,1,0
95508,1,1,1,1
95508,6,0,1,0
95508,2,1,0,0
95508,17,1,1,0
95508,15,0,0,0
95508,13,1,1,0
95508,21,1,0,0
95508,16,0,1,0
95508,10,0,0,0
95508,8,1,1,0
95508,11,1,0,0
95508,25,1,1,0
95508,24,0,1,0
95508,23,0,1,0
95508,14,1,0,0
95508,22,1,1,0
95508,9,1,0,1
95508,26,0,0,0
95508,19,0,0,0
95508,20,1,1,0
95508,18,0,0,0
95508,27,0,0,1
95508,12,0,1,0
95509,2,0,1,0
95509,4,1,0,0
95509,5,0,1,0
95509,1,0,0,1
95509,3,0,1,0
95509,7,0,0,0
95509,6,0,1,0
95509,16,0,0,1
95509,10,0,0,0
95509,20,0,1,0
95510,5,0,0,0
95510,7,1,1,0
95510,2,1,0,1
95510,1,1,0,1
95510,4,1,0,0
95510,3,0,1,0
95510,6,0,0,0
95510,20,0,0,0
95510,12,1,0,0
95510,8,1,1,1
95510,9,1,1,1
95510,11,1,0,0
95510,23,1,1,0
95510,15,0,0,0
95510,16,0,1,1
95510,10,0,0,0
95510,27,0,0,0
95510,13,1,1,0
95510,22,0,1,0
95510,14,1,1,0
95510,25,0,1,1
95510,19,0,0,0
95510,24,1,1,0
95510,21,1,0,0
95510,26,1,1,0
95510,17,0,1,0
95510,18,1,0,0
95511,6,0,0,0
95511,7,1,0,0
95511,3,1,1,0
95511,2,0,1,1
95511,5,1,0,0
95511,4,0,0,0
95511,1,0,0,1
95511,24,1,0,0
95511,20,1,0,0
95512,2,0,1,0
95512,3,1,0,0
95512,1,0,1,1
95512,6,1,0,0
95512,5,0,1,1
95512,4,1,1,0
95512,7,1,1,0
95512,25,1,0,1
95512,18,1,1,0
95512,19,1,0,1
95512,10,1,0,0
95512,23,1,1,1
95512,27,0,1,1
95512,11,1,0,0
95512,16,1,1,0
95512,17,0,0,0
95512,26,0,0,0
95512,15,0,0,0
95512,8,1,1,1
95512,14,0,0,0
95512,9,0,0,0
95512,24,1,0,0
95512,21,0,1,1
95512,13,1,0,1
95512,22,0,0,1
95512,12,0,1,0
95512,20,1,1,0
95513,2,0,1,1
95513,5,0,0,1
95513,6,1,1,0
95513,3,0,1,0
95513,1,1,0,1
95513,7,1,0,0
95513,4,0,0,0
95513,12,1,1,0
95513,26,0,1,0
95513,10,1,1,1
95513,11,0,0,0
95514,4,0,0,0
95514,3,0,1,0
95514,1,0,1,1
95514,2,1,1,1
95514,7,1,1,0
95514,5,0,0,0
95514,6,0,1,0
95514,23,0,0,0
95514,19,0,1,1
95515,2,0,0,0
95515,7,1,0,0
95515,3,1,1,0
95515,5,1,0,1
95515,1,0,0,1
95515,6,1,1,0
95515,4,0,1,0
95516,6,0,0,0
95516,5,0,0,1
95516,2,1,0,1
95516,1,1,1,1
95516,3,0,1,0
95516,4,0,0,0
95516,7,1,0,1
95516,12,0,1,0
95516,9,0,1,1
95516,21,0,0,0
95516,20,0,0,0
95516,17,1,0,0
95516,10,1,1,1
95516,8,1,0,1
95516,27,0,1,0
95516,25,0,0,0
95516,11,1,0,0
95516,16,0,1,1
95516,13,0,1,0
95516,14,0,1,1
95516,26,1,1,0
95516,15,0,0,0
95516,23,1,0,0
95516,19,0,0,0
95516,22,0,1,1
95516,18,1,1,0
95516,24,1,1,0
95517,5,0,1,0
95517,6,1,0,0
95517,4,0,0,0
95517,1,1,1,1
95517,7,1,1,0
95517,2,0,0,0
95517,3,0,1,0
95517,8,0,1,1
95517,27,1,0,0
95517,19,0,1,0
95517,23,1,0,0
95517,10,1,0,0
95517,21,1,1,0
95517,16,0,1,1
95517,15,0,0,0
95517,17,0,1,0
95517,11,1,0,0
95517,12,1,0,0
95517,26,0,0,0
95517,13,1,1,0
95517,25,0,1,0
95517,22,1,1,0
95517,20,0,1,0
95517,18,0,0,0
95517,24,0,1,0
95517,14,0,0,0
95517,9,1,1,0
95518,7,1,0,0
95518,5,1,0,0
95518,2,0,1,0
95518,1,0,0,1
95518,3,0,0,0
95518,4,0,0,0
95518,6,1,1,0
95518,20,1,1,0
95518,14,1,1,0
95518,23,1,0,0
95518,22,1,0,0
95518,18,1,0,0
95518,19,1,0,0
95518,26,0,1,0
95518,24,0,1,0
95518,13,0,1,0
95518,12,0,0,0
95518,16,1,1,0
95518,8,1,1,0
95518,9,0,1,0
95518,17,0,0,0
95518,25,1,1,0
95518,10,0,0,0
95518,21,1,1,0
95518,11,0,1,0
95518,15,1,0,0
95518,27,0,0,0
95519,6,1,1,0
95519,2,1,0,0
95519,7,1,0,0
95519,3,0,0,0
95519,5,0,1,0
95519,1,1,1,1
95519,4,0,0,0
95519,25,1,1,0
95519,22,1,0,0
95519,11,1,1,1
95519,12,1,0,0
95519,26,0,0,0
95519,10,0,1,0
95519,14,1,1,0
95519,19,0,1,0
95519,16,1,0,0
95519,27,0,0,0
95520,6,0,1,0
95520,3,0,1,0
95520,7,1,0,0
95520,2,1,1,1
95520,1,1,1,1
95520,4,1,1,0
95520,5,1,0,0
95521,2,0,1,1
95521,5,1,1,1
95521,1,1,0,1
95521,3,1,0,0
95521,6,1,1,0
95521,4,0,0,0
95521,7,0,1,0
95522,6,0,0,0
95522,1,1,0,1
95522,5,0,0,1
95522,4,1,1,0
95522,2,1,0,1
95522,7,0,0,0
95522,3,0,0,0
95522,12,0,1,0
95522,16,1,1,0
95522,21,1,0,1
95522,24,1,0,0
95522,17,1,0,0
95522,11,1,1,0
95522,8,1,1,1
95522,9,1,1,1
95522,22,0,1,0
95522,25,0,1,1
95522,26,0,1,1
95522,15,0,0,0
95522,27,1,0,1
95522,19,1,1,0
95522,18,0,0,0
95522,14,0,1,0
95522,13,1,0,0
95522,20,1,0,0
95522,23,0,0,0
95522,10,0,0,1
95523,3,1,1,0
95523,5,1,0,0
95523,6,1,0,0
95523,4,0,0,0
95523,2,1,0,1
95523,1,1,0,1
95523,7,1,0,0
95523,18,1,1,0
95523,22,1,0,0
95523,23,0,1,0
95523,14,1,1,0
95523,20,0,0,0
95523,8,0,1,0
95523,21,0,1,0
95523,13,0,0,0
95523,16,1,1,0
95523,27,1,0,1
95523,17,1,1,0
95523,11,1,1,0
95523,24,0,0,0
95523,15,1,1,0
95523,26,0,1,0
95523,9,0,0,1
95523,12,0,0,0
95523,19,0,1,0
95523,10,0,1,0
95523,25,0,1,0
95524,6,1,1,0
95524,7,1,0,0
95524,5,0,0,0
95524,1,0,1,1
95524,2,0,0,0
95524,3,0,1,0
95524,4,1,0,0
95524,19,1,1,0
95524,17,1,0,0
95524,18,0,0,0
95524,20,1,0,0
95524,11,1,0,0
95524,26,1,1,0
95524,14,0,1,0
95524,22,0,0,1
95524,10,0,0,0
95524,27,0,1,0
95524,8,1,1,1
95524,15,1,1,0
95524,12,1,0,0
95524,13,1,1,0
95524,9,1,0,0
95524,24,0,0,0
95524,21,1,0,0
95524,23,0,0,0
95524,16,0,1,0
95524,25,1,1,0
95525,5,1,0,1
95525,1,1,0,1
95525,3,0,0,0
95525,2,0,1,1
95525,4,1,1,0
95525,7,1,1,0
95525,6,0,0,0
95526,1,0,0,1
95526,4,1,1,0
95526,5,1,0,0
95526,2,1,0,1
95526,7,0,1,1
95526,6,1,1,0
95526,3,1,0,0
95527,3,1,0,0
95527,1,1,0,1
95527,4,0,1,0
95527,7,1,1,0
95527,2,1,0,0
95527,6,0,1,0
95527,5,1,1,0
95527,10,0,1,1
95527,17,0,0,0
95527,8,0,1,0
95527,16,0,1,0
95527,26,1,1,0
95527,19,0,0,0
95527,11,0,0,0
95527,12,0,0,0
95527,14,0,0,0
95527,23,0,0,0
95527,9,1,1,0
95527,27,1,0,0
95527,21,0,0,0
95527,22,1,0,0
95527,20,1,1,0
95527,15,1,0,0
95527,13,1,1,0
95527,18,1,1,0
95527,25,1,1,0
95527,24,0,1,0
95528,4,0,1,0
95528,1,1,1,1
95528,6,1,0,0
95528,7,0,1,0
95528,2,1,0,1
95528,5,1,1,0
95528,3,0,1,0
95528,16,0,0,0
95528,19,0,1,0
95528,22,1,1,0
95528,27,1,0,1
95528,14,1,0,0
95528,17,0,0,0
95528,18,1,0,0
95528,11,1,0,0
95528,10,1,1,0
95528,25,0,1,0
95528,26,0,0,0
95528,12,0,0,0
95528,8,1,0,0
95528,15,1,0,0
95528,9,0,0,1
95528,23,1,1,0
95528,21,1,1,0
95528,24,1,1,0
95528,20,0,0,0
95528,13,0,1,1
95529,4,1,0,0
95529,6,0,1,0
95529,1,0,0,1
95529,5,0,1,0
95529,7,0,0,0
95529,2,1,0,0
95529,3,1,1,0
95529,20,1,1,0
95529,15,0,1,0
95529,13,1,0,0
95529,17,1,1,0
95529,9,1,1,0
95529,12,1,0,0
95529,11,0,0,0
95529,22,0,0,0
95529,10,0,1,1
95529,26,1,0,0
95529,19,0,1,0
95529,25,1,0,0
95529,16,0,1,0
95529,23,1,1,0
95529,27,0,1,1
95529,24,0,1,0
95529,21,1,0,0
95529,8,0,0,0
95529,18,0,0,1
95529,14,0,0,0
95530,1,0,1,1
95530,7,0,1,0
95530,3,0,1,0
95530,6,0,1,0
95530,4,1,1,0
95530,5,1,1,0
95530,2,1,1,0
95530,22,0,0,0
95530,20,0,0,0
95530,12,1,0,0
95530,13,0,0,0
95530,10,1,0,0
95530,25,0,0,0
95530,23,1,1,0
95530,19,0,1,0
95530,17,1,0,0
95530,18,1,0,0
95530,16,0,1,0
95530,24,0,0,0
95530,26,1,1,0
95530,14,0,0,0
95530,21,0,1,0
95530,15,1,0,0
95530,8,1,0,0
95530,9,0,0,0
95530,11,1,1,0
95530,27,0,1,0
95531,2,0,1,1
95531,4,0,0,0
95531,5,1,1,0
95531,6,0,1,0
95531,1,1,1,1
95531,7,0,0,0
95531,3,1,0,0
95531,17,0,0,0
95531,10,0,0,1
95531,15,1,1,0
95531,8,1,1,1
95531,13,0,0,0
95531,19,1,0,0
95531,9,0,1,1
95532,2,0,1,0
95532,1,0,1,1
95532,4,1,0,0
95532,3,0,1,0
95532,5,0,0,1
95532,6,0,0,0
95532,7,1,1,0
95532,27,0,0,0
95532,20,1,0,0
95532,16,0,0,0
95532,11,0,0,0
95532,10,1,1,0
95532,14,0,1,0
95532,23,1,1,0
95532,9,1,1,0
95532,12,0,1,0
95532,15,1,1,0
95532,18,0,1,0
95532,25,1,0,0
95533,5,0,0,1
95533,1,0,1,1
95533,6,0,1,0
95533,7,1,1,0
95533,2,1,1,0
95533,3,0,1,0
95533,4,0,0,0
95533,13,1,1,0
95533,18,1,0,0
95533,8,0,0,1
95533,21,0,1,1
95533,22,1,0,0
95533,17,0,0,0
95533,27,0,1,0
95533,23,0,1,1
95533,25,0,1,0
95533,16,1,0,1
95533,20,1,1,0
95533,11,1,1,0
95533,24,1,0,0
95533,19,0,0,0
95533,14,1,0,0
95533,15,1,1,0
95533,9,1,0,0
95533,12,1,1,0
95533,26,0,0,1
95533,10,1,0,0
95534,1,0,0,1
95534,3,1,0,0
95534,7,1,1,0
95534,4,1,1,0
95534,2,0,1,0
95534,6,0,0,0
95534,5,1,0,1
95534,10,0,0,0
95534,9,1,0,0
95534,25,1,0,0
95534,8,1,1,0
95534,24,1,1,0
95534,18,1,1,0
95534,15,0,1,0
95534,14,1,1,0
95534,17,0,1,0
95534,13,1,1,0
95534,19,0,1,0
95534,21,0,0,1
95534,11,1,0,0
95534,27,0,0,0
95534,23,0,1,0
95534,12,0,1,0
95534,16,1,0,0
95534,26,0,0,0
95534,22,0,1,0
95534,20,0,0,0
95535,4,1,1,0
95535,6,1,0,0
95535,1,1,1,1
95535,2,0,1,1
95535,7,0,1,0
95535,5,0,1,0
95535,3,0,1,0
95536,3,0,1,1
95536,4,1,1,1
95536,2,0,0,0
95536,5,1,1,1
95536,7,1,0,0
95536,6,0,1,0
95536,1,0,0,1
95536,13,1,1,1
95536,25,0,1,0
95536,20,1,0,0
95536,21,0,0,1
95536,27,0,0,0
95536,11,0,0,0
95536,24,1,1,0
95536,10,1,0,0
95536,8,1,1,0
95536,18,1,1,0
95536,15,1,0,0
95536,22,0,0,1
95536,17,0,1,0
95536,26,1,1,0
95536,23,1,1,0
95536,12,0,0,0
95536,19,0,0,0
95536,9,0,0,0
95536,16,0,1,0
95536,14,1,0,0
95537,1,0,1,1
95537,5,0,0,0
95537,4,1,1,0
95537,7,1,0,0
95537,3,1,0,0
95537,2,1,1,1
95537,6,0,1,0
95537,18,0,0,0
95538,1,1,0,1
95538,5,1,1,0
95538,7,0,1,0
95538,2,0,0,1
95538,3,0,1,0
95538,4,1,1,0
95538,6,0,0,0
95538,26,0,1,0
95538,16,0,1,0
95538,24,0,1,0
95538,25,1,1,0
95538,10,0,0,0
95538,9,1,0,1
95538,20,1,0,0
95538,12,0,1,0
95538,17,1,0,0
95538,27,0,0,0
95538,8,1,1,0
95538,15,0,1,0
95538,14,0,1,0
95538,22,1,1,0
95538,21,1,0,0
95538,13,1,0,0
95538,11,0,0,0
95538,23,1,1,0
95538,19,1,1,0
95538,18,0,1,0
95539,6,1,0,0
95539,1,0,1,1
95539,5,1,0,1
95539,4,0,0,0
95539,2,0,1,0
95539,7,0,0,0
95539,3,1,1,0
95539,14,0,1,0
95539,25,1,1,0
95539,12,1,1,0
95539,15,1,0,0
95539,22,0,0,0
95539,26,0,1,0
95539,11,1,1,0
95539,24,1,0,0
95539,10,1,0,0
95539,27,1,1,0
95539,20,1,1,0
95539,9,1,1,0
95539,8,1,0,1
95539,19,0,0,0
95539,13,0,1,0
95539,21,0,0,0
95539,18,0,0,0
95539,17,0,0,0
95539,16,1,0,0
95539,23,0,0,0
95540,4,1,1,0
95540,7,1,1,0
95540,1,1,1,1
95540,6,0,1,0
95540,5,0,0,1
95540,3,1,1,1
95540,2,0,0,1
95541,7,1,1,0
95541,2,0,0,0
95541,5,0,1,1
95541,6,0,0,0
95541,4,1,0,0
95541,1,0,0,1
95541,3,0,1,0
95541,27,1,0,1
95541,15,0,0,0
95541,8,0,0,0
95541,12,0,1,0
95541,10,1,0,1
95541,24,1,1,0
95541,11,1,1,0
95541,20,1,1,0
95541,18,0,1,0
95541,9,0,1,0
95541,26,1,0,0
95541,13,1,0,1
95541,14,0,1,0
95541,21,0,1,0
95541,19,0,1,0
95541,16,0,0,0
95541,17,1,1,0
95541,22,0,1,0
95541,25,1,1,0
95541,23,1,1,1
95542,2,1,0,0
95542,5,0,1,1
95542,6,1,0,1
95542,3,1,1,0
95542,4,0,0,0
95542,1,1,1,1
95542,7,1,0,0
95542,9,0,1,0
95542,19,1,1,0
95542,24,0,1,0
95542,27,1,1,0
95542,14,0,0,0
95542,20,0,0,0
95542,10,0,1,0
95542,15,0,1,0
95542,11,1,0,0
95542,23,0,0,0
95543,6,1,0,0
95543,1,1,0,1
95543,4,0,0,0
95543,7,0,1,0
95543,5,1,0,1
95543,2,1,0,0
95543,3,1,1,0
95543,27,1,0,0
95543,17,1,0,0
95543,10,0,0,0
95544,4,1,1,0
95544,2,1,1,1
95544,6,0,1,0
95544,3,0,0,0
95544,7,1,0,0
95544,1,1,1,1
95544,5,1,0,0
95544,8,0,0,0
95544,19,1,1,0
95544,18,0,1,0
95544,27,1,1,0
95544,17,1,0,0
95544,14,0,0,0
95544,11,0,1,0
95544,21,1,0,0
95544,10,1,0,0
95544,9,0,0,1
95544,22,0,1,0
95544,13,0,0,0
95544,26,0,0,0
95544,16,1,0,0
95544,23,0,1,0
95544,25,0,1,0
95544,15,0,0,0
95544,20,1,0,0
95544,12,1,1,0
95544,24,0,1,0
95545,6,0,0,0
95545,7,0,0,0
95545,3,0,1,0
95545,4,0,0,0
95545,1,1,0,1
95545,2,1,0,1
95545,5,1,0,0
95545,25,0,1,1
95545,26,0,0,0
95545,15,0,1,0
95545,19,1,0,0
95545,24,0,0,0
95545,9,1,1,1
95545,8,1,1,1
95545,20,0,1,0
95545,13,1,1,0
95545,23,1,0,1
95545,17,0,0,0
95545,11,0,1,0
95545,22,1,1,0
95545,16,1,1,1
95545,14,0,1,0
95545,12,1,1,0
95545,10,1,0,1
95545,18,1,1,0
95545,21,1,1,0
95545,27,0,1,1
95546,5,0,1,0
